_time,_value
2023-03-10T05:57:51.623356581Z,0.8822
2023-03-10T05:57:52.841652988Z,0.8443
2023-03-10T05:57:53.851205296Z,0.817
2023-03-10T05:57:54.969664455Z,0.8224
2023-03-10T05:57:56.081222236Z,0.8136
2023-03-10T05:57:57.204928698Z,0.8254
2023-03-10T05:57:58.311070315Z,0.8212
2023-03-10T05:57:59.434744439Z,0.8162
2023-03-10T05:58:00.550764273Z,0.8241
2023-03-10T05:58:01.655847077Z,0.813
2023-03-10T05:58:02.771204303Z,0.8293
2023-03-10T05:58:03.886017623Z,0.8163
2023-03-10T05:58:05.004619992Z,0.8164
2023-03-10T05:58:06.118972131Z,0.8169
2023-03-10T05:58:07.234612185Z,0.8161
2023-03-10T05:58:08.345735586Z,0.815
2023-03-10T05:58:09.460149326Z,0.7969
2023-03-10T05:58:10.575363775Z,0.8219
2023-03-10T05:58:11.710528161Z,0.8145
2023-03-10T05:58:12.805453069Z,0.8172
2023-03-10T05:58:13.920640262Z,0.8243
2023-03-10T05:58:15.035721644Z,0.8117
2023-03-10T05:58:16.150352821Z,0.8312
2023-03-10T05:58:17.265688206Z,0.8271
2023-03-10T05:58:18.380771888Z,0.8588
2023-03-10T05:58:19.496032673Z,0.8436
2023-03-10T05:58:20.611778863Z,0.8164
2023-03-10T05:58:21.72562331Z,0.8414
2023-03-10T05:58:22.840417063Z,0.8115
2023-03-10T05:58:23.983397941Z,0.8218
2023-03-10T05:58:25.070153471Z,0.7766
2023-03-10T05:58:26.185675632Z,0.789
2023-03-10T05:58:27.300751088Z,0.8129
2023-03-10T05:58:28.418506675Z,0.8092
2023-03-10T05:58:29.532643121Z,0.8173
2023-03-10T05:58:30.646629466Z,0.8235
2023-03-10T05:58:31.764707158Z,0.8479
2023-03-10T05:58:32.878514701Z,0.8154
2023-03-10T05:58:33.993889662Z,0.8309
2023-03-10T05:58:35.105144575Z,0.8343
2023-03-10T05:58:36.220015631Z,0.8486
2023-03-10T05:58:37.335151688Z,0.8565
2023-03-10T05:58:38.466471833Z,0.8127
2023-03-10T05:58:39.564820497Z,0.7306
2023-03-10T05:58:40.680952466Z,0.7378
2023-03-10T05:58:41.795004511Z,0.7234
2023-03-10T05:58:42.912680698Z,0.7319
2023-03-10T05:58:44.025252626Z,0.7334
2023-03-10T05:58:45.139898701Z,0.7194
2023-03-10T05:58:46.254663154Z,0.73
2023-03-10T05:58:47.369552107Z,0.7265
2023-03-10T05:58:48.487521797Z,0.7242
2023-03-10T05:58:49.599225214Z,0.7309
2023-03-10T05:58:50.714492072Z,0.7347
2023-03-10T05:58:51.837687923Z,0.7198
2023-03-10T05:58:52.945558353Z,0.7246
2023-03-10T05:58:54.059828196Z,0.731
2023-03-10T05:58:55.190384945Z,0.7158
2023-03-10T05:58:56.292290032Z,0.7272
2023-03-10T05:58:57.406261572Z,0.7213
2023-03-10T05:58:58.526656492Z,0.7203
2023-03-10T05:58:59.637100287Z,0.7277
2023-03-10T05:59:00.750037314Z,0.7836
2023-03-10T05:59:01.866881365Z,0.754
2023-03-10T05:59:02.991296456Z,0.741
2023-03-10T05:59:04.095138129Z,0.688
2023-03-10T05:59:05.210145275Z,0.6796
2023-03-10T05:59:06.327272853Z,0.6899
2023-03-10T05:59:07.440841957Z,0.686
2023-03-10T05:59:08.558919431Z,0.6834
2023-03-10T05:59:09.670226678Z,0.6899
2023-03-10T05:59:10.784692092Z,0.6847
2023-03-10T05:59:11.907555003Z,0.6853
2023-03-10T05:59:13.015428042Z,0.6872
2023-03-10T05:59:14.129791555Z,0.6891
2023-03-10T05:59:15.253286973Z,0.6801
2023-03-10T05:59:16.361312114Z,0.6941
2023-03-10T05:59:17.480051217Z,0.6822
2023-03-10T05:59:18.59283219Z,0.6791
2023-03-10T05:59:19.705319359Z,0.6859
2023-03-10T05:59:20.829313163Z,0.69
2023-03-10T05:59:21.936140666Z,0.6821
2023-03-10T05:59:23.050624459Z,0.6879
2023-03-10T05:59:24.169304901Z,0.6911
2023-03-10T05:59:25.280536259Z,0.6852
2023-03-10T05:59:26.395723472Z,0.69
2023-03-10T05:59:27.556062511Z,0.6874
2023-03-10T05:59:28.630206444Z,0.6863
2023-03-10T05:59:29.740668801Z,0.6951
2023-03-10T05:59:30.865200322Z,0.6963
2023-03-10T05:59:31.977338699Z,0.69
2023-03-10T05:59:33.095364509Z,0.6871
2023-03-10T05:59:34.211574076Z,0.6972
2023-03-10T05:59:35.315800307Z,0.6894
2023-03-10T05:59:36.43168307Z,0.6841
2023-03-10T05:59:37.545263108Z,0.6923
2023-03-10T05:59:38.661992481Z,0.6888
2023-03-10T05:59:39.776971034Z,0.6843
2023-03-10T05:59:40.890683973Z,0.6853
2023-03-10T05:59:42.007000873Z,0.6893
2023-03-10T05:59:43.121816551Z,0.6802
2023-03-10T05:59:44.236016922Z,0.6962
2023-03-10T05:59:45.352095214Z,0.692
2023-03-10T05:59:46.465608177Z,0.6861
2023-03-10T05:59:47.583609091Z,0.683
2023-03-10T05:59:48.698209567Z,0.6946
2023-03-10T05:59:49.81198878Z,0.6869
2023-03-10T05:59:50.928678358Z,0.6862
2023-03-10T05:59:52.041737191Z,0.6881
2023-03-10T05:59:53.156542646Z,0.6941
2023-03-10T05:59:54.271561803Z,0.6829
2023-03-10T05:59:55.390142505Z,0.693
2023-03-10T05:59:56.502054024Z,0.6912
2023-03-10T05:59:57.617238548Z,0.6881
2023-03-10T05:59:58.732192076Z,0.6849
2023-03-10T05:59:59.846951001Z,0.6928
2023-03-10T06:00:00.961609325Z,0.693
2023-03-10T06:00:02.076825556Z,0.6849
2023-03-10T06:00:03.196527639Z,0.69
2023-03-10T06:00:04.309037438Z,0.6895
2023-03-10T06:00:05.427867235Z,0.6946
2023-03-10T06:00:06.537245455Z,0.6874
2023-03-10T06:00:07.651487333Z,0.6923
2023-03-10T06:00:08.767642234Z,0.6914
2023-03-10T06:00:09.890004908Z,0.6858
2023-03-10T06:00:10.997370405Z,0.69
2023-03-10T06:00:12.11213369Z,0.6886
2023-03-10T06:00:13.226831059Z,0.6924
2023-03-10T06:00:14.341958535Z,0.6858
2023-03-10T06:00:15.461376667Z,0.6919
2023-03-10T06:00:16.572906695Z,0.6932
2023-03-10T06:00:17.686580352Z,0.6862
2023-03-10T06:00:18.802236735Z,0.6854
2023-03-10T06:00:19.918268223Z,0.6912
2023-03-10T06:00:21.032419555Z,0.6892
2023-03-10T06:00:22.152246787Z,0.6816
2023-03-10T06:00:23.26452233Z,0.6873
2023-03-10T06:00:24.377641682Z,0.6907
2023-03-10T06:00:25.493174263Z,0.6902
2023-03-10T06:00:26.60754003Z,0.6818
2023-03-10T06:00:27.722407103Z,0.6917
2023-03-10T06:00:28.837664981Z,0.6912
2023-03-10T06:00:29.954553808Z,0.6839
2023-03-10T06:00:31.068672646Z,0.686
2023-03-10T06:00:32.182401879Z,0.6885
2023-03-10T06:00:33.298211138Z,0.6901
2023-03-10T06:00:34.412144374Z,0.6816
2023-03-10T06:00:35.527515927Z,0.6948
2023-03-10T06:00:36.642313373Z,0.6894
2023-03-10T06:00:37.75754164Z,0.6902
2023-03-10T06:00:38.873273269Z,0.6831
2023-03-10T06:00:39.992676441Z,0.6936
2023-03-10T06:00:41.103335809Z,0.6901
2023-03-10T06:00:42.221224564Z,0.6827
2023-03-10T06:00:43.333736254Z,0.6902
2023-03-10T06:00:44.454993248Z,0.6909
2023-03-10T06:00:45.563007855Z,0.6879
2023-03-10T06:00:46.67878192Z,0.6867
2023-03-10T06:00:47.793497273Z,0.6945
2023-03-10T06:00:48.913887693Z,0.6854
2023-03-10T06:00:50.023593386Z,0.6853
2023-03-10T06:00:51.138376939Z,0.6908
2023-03-10T06:00:52.277398381Z,0.6959
2023-03-10T06:00:53.369051707Z,0.6851
2023-03-10T06:00:54.48710807Z,0.6862
2023-03-10T06:00:55.602676502Z,0.6928
2023-03-10T06:00:56.713850082Z,0.6864
2023-03-10T06:00:57.836339398Z,0.6835
2023-03-10T06:00:58.944909346Z,0.6861
2023-03-10T06:01:00.058462754Z,0.6937
2023-03-10T06:01:01.17565794Z,0.682
2023-03-10T06:01:02.288537671Z,0.6839
2023-03-10T06:01:03.407165172Z,0.6898
2023-03-10T06:01:04.524953564Z,0.6902
2023-03-10T06:01:05.633098636Z,0.6797
2023-03-10T06:01:06.748134393Z,0.6863
2023-03-10T06:01:07.863450654Z,0.6931
2023-03-10T06:01:08.978470611Z,0.6827
2023-03-10T06:01:10.093883581Z,0.6838
2023-03-10T06:01:11.208569415Z,0.6861
2023-03-10T06:01:12.348089848Z,0.6924
2023-03-10T06:01:13.446655788Z,0.6891
2023-03-10T06:01:14.552978521Z,0.68
2023-03-10T06:01:15.66972698Z,0.6938
2023-03-10T06:01:16.785086822Z,0.6921
2023-03-10T06:01:17.898184255Z,0.6845
2023-03-10T06:01:19.0139386Z,0.6861
2023-03-10T06:01:20.147575166Z,0.688
2023-03-10T06:01:21.275852266Z,0.6904
2023-03-10T06:01:22.362163648Z,0.6866
2023-03-10T06:01:23.48408107Z,0.6859
2023-03-10T06:01:24.589003782Z,0.6894
2023-03-10T06:01:25.70443601Z,0.7007
2023-03-10T06:01:26.818864598Z,0.6865
2023-03-10T06:01:27.933986995Z,0.6848
2023-03-10T06:01:29.053929852Z,0.6936
2023-03-10T06:01:30.163728782Z,0.6823
2023-03-10T06:01:31.281041406Z,0.6842
2023-03-10T06:01:32.393430069Z,0.6897
2023-03-10T06:01:33.513621241Z,0.6896
2023-03-10T06:01:34.623526459Z,0.6904
2023-03-10T06:01:35.738924943Z,0.6789
2023-03-10T06:01:36.855808045Z,0.6881
2023-03-10T06:01:37.969108205Z,0.6887
2023-03-10T06:01:39.084741492Z,0.6821
2023-03-10T06:01:40.198982462Z,0.6835
2023-03-10T06:01:41.314276254Z,0.6857
2023-03-10T06:01:42.429387886Z,0.6869
2023-03-10T06:01:43.550046384Z,0.6918
2023-03-10T06:01:44.662536985Z,0.6869
2023-03-10T06:01:45.774146074Z,0.6767
2023-03-10T06:01:46.892179841Z,0.6872
2023-03-10T06:01:48.004467939Z,0.6926
2023-03-10T06:01:49.120995688Z,0.681
2023-03-10T06:01:50.235176723Z,0.6853
2023-03-10T06:01:51.362379815Z,0.6813
2023-03-10T06:01:52.479143082Z,0.6884
2023-03-10T06:01:53.579725653Z,0.6899
2023-03-10T06:01:54.695078303Z,0.6879
2023-03-10T06:01:55.812331775Z,0.6802
2023-03-10T06:01:56.925937403Z,0.6935
2023-03-10T06:01:58.041089215Z,0.6907
2023-03-10T06:01:59.15636722Z,0.6827
2023-03-10T06:02:00.272216231Z,0.6863
2023-03-10T06:02:01.387987242Z,0.6858
2023-03-10T06:02:02.536216442Z,0.6876
2023-03-10T06:02:03.625782738Z,0.6932
2023-03-10T06:02:04.758128548Z,0.6851
2023-03-10T06:02:05.844566497Z,0.6818
2023-03-10T06:02:06.959628963Z,0.6947
2023-03-10T06:02:08.078924178Z,0.6916
2023-03-10T06:02:09.190531803Z,0.6827
2023-03-10T06:02:10.30564187Z,0.6868
2023-03-10T06:02:11.419942427Z,0.6849
2023-03-10T06:02:12.538634735Z,0.6968
2023-03-10T06:02:13.650684731Z,0.6889
2023-03-10T06:02:14.779427409Z,0.6807
2023-03-10T06:02:15.880175455Z,0.6933
2023-03-10T06:02:16.995392672Z,0.6979
2023-03-10T06:02:18.110694591Z,0.685
2023-03-10T06:02:19.228715542Z,0.6858
2023-03-10T06:02:20.357976226Z,0.6835
2023-03-10T06:02:21.465536187Z,0.6933
2023-03-10T06:02:22.597637037Z,0.7007
2023-03-10T06:02:23.686110065Z,0.6791
2023-03-10T06:02:24.80106271Z,0.6874
2023-03-10T06:02:25.917569473Z,0.6916
2023-03-10T06:02:27.031216002Z,0.686
2023-03-10T06:02:28.146033246Z,0.6868
2023-03-10T06:02:29.262734513Z,0.6821
2023-03-10T06:02:30.390979935Z,0.6892
2023-03-10T06:02:31.490813417Z,0.695
2023-03-10T06:02:32.614274282Z,0.6926
2023-03-10T06:02:33.724870993Z,0.6879
2023-03-10T06:02:34.835680707Z,0.6966
2023-03-10T06:02:35.950556069Z,0.693
2023-03-10T06:02:37.068256165Z,0.6912
2023-03-10T06:02:38.180859186Z,0.6895
2023-03-10T06:02:39.295684933Z,0.686
2023-03-10T06:02:40.413828019Z,0.6966
2023-03-10T06:02:41.526185535Z,0.6914
2023-03-10T06:02:42.644531924Z,0.6889
2023-03-10T06:02:43.765144939Z,0.6958
2023-03-10T06:02:44.880112987Z,0.6893
2023-03-10T06:02:45.986581154Z,0.6899
2023-03-10T06:02:47.101403129Z,0.6868
2023-03-10T06:02:48.216343605Z,0.6852
2023-03-10T06:02:49.332967102Z,0.6931
2023-03-10T06:02:50.446589862Z,0.694
2023-03-10T06:02:51.579559555Z,0.683
2023-03-10T06:02:52.682919592Z,0.6862
2023-03-10T06:02:53.791384178Z,0.6909
2023-03-10T06:02:54.906054204Z,0.6924
2023-03-10T06:02:56.021836643Z,0.6881
2023-03-10T06:02:57.136181064Z,0.6845
2023-03-10T06:02:58.255164044Z,0.6872
2023-03-10T06:02:59.366823331Z,0.6967
2023-03-10T06:03:00.485975914Z,0.6936
2023-03-10T06:03:01.606497094Z,0.6822
2023-03-10T06:03:02.726357129Z,0.6873
2023-03-10T06:03:03.826018009Z,0.6903
2023-03-10T06:03:04.94395452Z,0.69
2023-03-10T06:03:06.055943556Z,0.6879
2023-03-10T06:03:07.176722503Z,0.6831
2023-03-10T06:03:08.285913903Z,0.6891
2023-03-10T06:03:09.402037138Z,0.7102
2023-03-10T06:03:10.516214401Z,0.6869
2023-03-10T06:03:11.632129066Z,0.6856
2023-03-10T06:03:12.750191355Z,0.6927
2023-03-10T06:03:13.864275896Z,0.6878
2023-03-10T06:03:14.981543875Z,0.711
2023-03-10T06:03:16.095804718Z,0.7012
2023-03-10T06:03:17.205584507Z,0.7006
2023-03-10T06:03:18.321855096Z,0.6932
2023-03-10T06:03:19.437512061Z,0.6923
2023-03-10T06:03:20.552202708Z,0.6911
2023-03-10T06:03:21.667334961Z,0.6955
2023-03-10T06:03:22.785557255Z,0.7162
2023-03-10T06:03:23.900596507Z,0.6942
2023-03-10T06:03:25.01497255Z,0.6913
2023-03-10T06:03:26.127506296Z,0.6852
2023-03-10T06:03:27.243078166Z,0.6839
2023-03-10T06:03:28.35957245Z,0.693
2023-03-10T06:03:29.481518022Z,0.6989
2023-03-10T06:03:30.587978144Z,0.6835
2023-03-10T06:03:31.703163707Z,0.7021
2023-03-10T06:03:32.820739197Z,0.698
2023-03-10T06:03:33.933388601Z,0.6876
2023-03-10T06:03:35.048164949Z,0.6942
2023-03-10T06:03:36.162874896Z,0.6899
2023-03-10T06:03:37.278759661Z,0.7
2023-03-10T06:03:38.39357021Z,0.696
2023-03-10T06:03:39.507876951Z,0.7005
2023-03-10T06:03:40.646140658Z,0.6866
2023-03-10T06:03:41.740772532Z,0.6909
2023-03-10T06:03:42.855865656Z,0.6994
2023-03-10T06:03:43.967827206Z,0.6946
2023-03-10T06:03:45.082721366Z,0.7023
2023-03-10T06:03:46.20016465Z,0.6873
2023-03-10T06:03:47.327309883Z,0.6893
2023-03-10T06:03:48.427831406Z,0.6909
2023-03-10T06:03:49.543124983Z,0.6944
2023-03-10T06:03:50.659651778Z,0.702
2023-03-10T06:03:51.787423579Z,0.6937
2023-03-10T06:03:52.89167565Z,0.697
2023-03-10T06:03:54.004031669Z,0.7358
2023-03-10T06:03:55.133766406Z,0.8263
2023-03-10T06:03:56.23362677Z,0.8035
2023-03-10T06:03:57.348726493Z,0.8173
2023-03-10T06:03:58.463726128Z,0.8241
2023-03-10T06:03:59.587001605Z,0.8132
2023-03-10T06:04:00.694278108Z,0.8166
2023-03-10T06:04:01.808927137Z,0.8146
2023-03-10T06:04:02.927097426Z,0.8194
2023-03-10T06:04:04.039761922Z,0.8162
2023-03-10T06:04:05.155819375Z,0.8087
2023-03-10T06:04:06.27130079Z,0.8184
2023-03-10T06:04:07.386060996Z,0.8276
2023-03-10T06:04:08.499214383Z,0.8099
2023-03-10T06:04:09.614585591Z,0.8164
2023-03-10T06:04:10.733806067Z,0.8111
2023-03-10T06:04:11.844861401Z,0.8199
2023-03-10T06:04:12.969151664Z,0.8195
2023-03-10T06:04:14.079551886Z,0.8101
2023-03-10T06:04:15.189982048Z,0.8179
2023-03-10T06:04:16.305126473Z,0.8221
2023-03-10T06:04:17.420059496Z,0.8257
2023-03-10T06:04:18.53510842Z,0.8123
2023-03-10T06:04:19.651465662Z,0.8169
2023-03-10T06:04:20.768378712Z,0.8202
2023-03-10T06:04:21.879544288Z,0.839
2023-03-10T06:04:22.99671217Z,0.8082
2023-03-10T06:04:24.111832922Z,0.8669
2023-03-10T06:04:25.224747943Z,0.8606
2023-03-10T06:04:26.339940296Z,0.8407
2023-03-10T06:04:27.459511413Z,0.818
2023-03-10T06:04:28.569637893Z,0.8565
2023-03-10T06:04:29.685346527Z,0.8422
2023-03-10T06:04:30.799901683Z,0.8112
2023-03-10T06:04:31.914359538Z,0.7827
2023-03-10T06:04:33.032071339Z,0.7909
2023-03-10T06:04:34.149187432Z,0.8246
2023-03-10T06:04:35.261194651Z,0.8311
2023-03-10T06:04:36.374304586Z,0.7859
2023-03-10T06:04:37.495013059Z,0.7792
2023-03-10T06:04:38.617682207Z,0.7897
2023-03-10T06:04:39.720913928Z,0.7918
2023-03-10T06:04:40.835759285Z,0.854
2023-03-10T06:04:41.952916169Z,0.8159
2023-03-10T06:04:43.067011117Z,0.8262
2023-03-10T06:04:44.180343956Z,0.7901
2023-03-10T06:04:45.296794757Z,0.7885
2023-03-10T06:04:46.414835335Z,0.7838
2023-03-10T06:04:47.525394619Z,0.7817
2023-03-10T06:04:48.640432403Z,0.8593
2023-03-10T06:04:49.756098601Z,0.8301
2023-03-10T06:04:50.871017351Z,0.822
2023-03-10T06:04:51.986027306Z,0.818
2023-03-10T06:04:53.112322839Z,0.8211
2023-03-10T06:04:54.216904008Z,0.821
2023-03-10T06:04:55.33914788Z,0.8271
2023-03-10T06:04:56.446899725Z,0.784
2023-03-10T06:04:57.564188819Z,0.7928
2023-03-10T06:04:58.676448834Z,0.79
2023-03-10T06:04:59.791374992Z,0.7917
2023-03-10T06:05:00.908036776Z,0.7812
2023-03-10T06:05:02.02192863Z,0.7823
2023-03-10T06:05:03.141076577Z,0.7923
2023-03-10T06:05:04.25109348Z,0.7874
2023-03-10T06:05:05.419136298Z,0.7857
2023-03-10T06:05:06.594719235Z,0.7865
2023-03-10T06:05:07.595839521Z,0.7842
2023-03-10T06:05:08.7106335Z,0.7837
2023-03-10T06:05:09.826272484Z,0.7894
2023-03-10T06:05:10.943222178Z,0.7986
2023-03-10T06:05:12.056028106Z,0.8001
2023-03-10T06:05:13.173836613Z,0.7853
2023-03-10T06:05:14.286212735Z,0.7957
2023-03-10T06:05:15.401653904Z,0.7942
2023-03-10T06:05:16.516355962Z,0.7933
2023-03-10T06:05:17.634544163Z,0.8502
2023-03-10T06:05:18.746315011Z,0.8223
2023-03-10T06:05:19.861606815Z,0.8672
2023-03-10T06:05:20.97826264Z,0.8284
2023-03-10T06:05:22.091882117Z,0.8324
2023-03-10T06:05:23.210988581Z,0.8243
2023-03-10T06:05:24.32281253Z,0.8118
2023-03-10T06:05:25.437192918Z,0.8108
2023-03-10T06:05:26.552845287Z,0.8223
2023-03-10T06:05:27.673225529Z,0.866
2023-03-10T06:05:28.782496798Z,0.8276
2023-03-10T06:05:29.897981564Z,0.8487
2023-03-10T06:05:31.013720933Z,0.8113
2023-03-10T06:05:32.1292595Z,0.8109
2023-03-10T06:05:33.243332144Z,0.7344
2023-03-10T06:05:34.35799186Z,0.8307
2023-03-10T06:05:35.47480982Z,0.8122
2023-03-10T06:05:36.587763725Z,0.814
2023-03-10T06:05:37.704074578Z,0.8239
2023-03-10T06:05:38.817690292Z,0.8283
2023-03-10T06:05:39.941096645Z,0.8613
2023-03-10T06:05:41.058569714Z,0.8619
2023-03-10T06:05:42.176217105Z,0.843
2023-03-10T06:05:43.278752963Z,0.8668
2023-03-10T06:05:44.396600161Z,0.8696
2023-03-10T06:05:45.508913772Z,0.8426
2023-03-10T06:05:46.626249961Z,0.8545
2023-03-10T06:05:47.74353315Z,0.861
2023-03-10T06:05:48.853285321Z,0.8497
2023-03-10T06:05:49.968513193Z,0.815
2023-03-10T06:05:51.087379976Z,0.8332
2023-03-10T06:05:52.19830397Z,0.8606
2023-03-10T06:05:53.313543112Z,0.8546
2023-03-10T06:05:54.42846505Z,0.8271
2023-03-10T06:05:55.545296189Z,0.843
2023-03-10T06:05:56.668385955Z,0.8427
2023-03-10T06:05:57.773305903Z,0.8143
2023-03-10T06:05:58.896526524Z,0.7546
2023-03-10T06:06:00.004344411Z,0.7318
2023-03-10T06:06:01.131902798Z,0.7329
2023-03-10T06:06:02.234471505Z,0.7462
2023-03-10T06:06:03.360933576Z,0.8236
2023-03-10T06:06:04.463738586Z,0.8171
2023-03-10T06:06:05.578224662Z,0.845
2023-03-10T06:06:06.760562014Z,0.8074
2023-03-10T06:06:07.807934965Z,0.8057
2023-03-10T06:06:08.922895768Z,0.7746
2023-03-10T06:06:10.038398579Z,0.7811
2023-03-10T06:06:11.15394669Z,0.7809
2023-03-10T06:06:12.268786091Z,0.7865
2023-03-10T06:06:13.383932697Z,0.7808
2023-03-10T06:06:14.498938315Z,0.7979
2023-03-10T06:06:15.613684409Z,0.7815
2023-03-10T06:06:16.729044512Z,0.796
2023-03-10T06:06:17.844267013Z,0.8537
2023-03-10T06:06:18.958822405Z,0.8087
2023-03-10T06:06:20.078149563Z,0.8148
2023-03-10T06:06:21.198897141Z,0.8144
2023-03-10T06:06:22.30344131Z,0.8213
2023-03-10T06:06:23.419713612Z,0.7693
2023-03-10T06:06:24.534651205Z,0.7273
2023-03-10T06:06:25.656128194Z,0.7156
2023-03-10T06:06:26.767934142Z,0.7203
2023-03-10T06:06:27.878448472Z,0.7278
2023-03-10T06:06:28.993570368Z,0.7289
2023-03-10T06:06:30.108681251Z,0.8508
2023-03-10T06:06:31.2240045Z,0.8202
2023-03-10T06:06:32.350658488Z,0.8269
2023-03-10T06:06:33.461327979Z,0.8164
2023-03-10T06:06:34.572923182Z,0.828
2023-03-10T06:06:35.684094888Z,0.8234
2023-03-10T06:06:36.800612121Z,0.8149
2023-03-10T06:06:37.927726414Z,0.8114
2023-03-10T06:06:39.031991005Z,0.8647
2023-03-10T06:06:40.143897503Z,0.8718
2023-03-10T06:06:41.259461754Z,0.8488
2023-03-10T06:06:42.373674285Z,0.8117
2023-03-10T06:06:43.492351779Z,0.8144
2023-03-10T06:06:44.604000074Z,0.8195
2023-03-10T06:06:45.719185608Z,0.8184
2023-03-10T06:06:46.834759491Z,0.8257
2023-03-10T06:06:47.948823152Z,0.8705
2023-03-10T06:06:49.065231348Z,0.8465
2023-03-10T06:06:50.178814602Z,0.842
2023-03-10T06:06:51.294192082Z,0.8248
2023-03-10T06:06:52.40877645Z,0.8795
2023-03-10T06:06:53.526785969Z,0.8439
2023-03-10T06:06:54.638676758Z,0.8117
2023-03-10T06:06:55.753879558Z,0.8265
2023-03-10T06:06:56.869903969Z,0.7391
2023-03-10T06:06:57.983380547Z,0.7272
2023-03-10T06:06:59.098402845Z,0.7532
2023-03-10T06:07:00.21346637Z,0.7247
2023-03-10T06:07:01.33083931Z,0.7237
2023-03-10T06:07:02.444404642Z,0.777
2023-03-10T06:07:03.560889228Z,0.736
2023-03-10T06:07:04.681017269Z,0.7281
2023-03-10T06:07:05.791572866Z,0.7187
2023-03-10T06:07:06.91461395Z,0.7462
2023-03-10T06:07:08.03469689Z,0.8275
2023-03-10T06:07:09.134380825Z,0.8216
2023-03-10T06:07:10.249289217Z,0.8115
2023-03-10T06:07:11.364494329Z,0.8233
2023-03-10T06:07:12.479786842Z,0.8258
2023-03-10T06:07:13.595974773Z,0.8219
2023-03-10T06:07:14.710358568Z,0.8214
2023-03-10T06:07:15.825132122Z,0.8267
2023-03-10T06:07:16.940330073Z,0.8286
2023-03-10T06:07:18.05487214Z,0.8105
2023-03-10T06:07:19.170245657Z,0.8162
2023-03-10T06:07:20.285344571Z,0.829
2023-03-10T06:07:21.40865989Z,0.8296
2023-03-10T06:07:22.515390795Z,0.818
2023-03-10T06:07:23.638584213Z,0.8242
2023-03-10T06:07:24.745876326Z,0.863
2023-03-10T06:07:25.860716929Z,0.8477
2023-03-10T06:07:26.980671299Z,0.8472
2023-03-10T06:07:28.093455766Z,0.8195
2023-03-10T06:07:29.205910129Z,0.8256
2023-03-10T06:07:30.320542023Z,0.8207
2023-03-10T06:07:31.441945714Z,0.8118
2023-03-10T06:07:32.563337105Z,0.8143
2023-03-10T06:07:33.667888068Z,0.8205
2023-03-10T06:07:34.780512647Z,0.8709
2023-03-10T06:07:35.895774365Z,0.8452
2023-03-10T06:07:37.011934496Z,0.8336
2023-03-10T06:07:38.125968096Z,0.8236
2023-03-10T06:07:39.242626234Z,0.8239
2023-03-10T06:07:40.35707264Z,0.869
2023-03-10T06:07:41.472675963Z,0.8224
2023-03-10T06:07:42.598545034Z,0.8135
2023-03-10T06:07:43.708575474Z,0.7305
2023-03-10T06:07:44.81625578Z,0.7302
2023-03-10T06:07:45.932734514Z,0.7846
2023-03-10T06:07:47.050969373Z,0.8609
2023-03-10T06:07:48.162226831Z,0.8215
2023-03-10T06:07:49.279852482Z,0.8217
2023-03-10T06:07:50.399907005Z,0.8621
2023-03-10T06:07:51.506291603Z,0.8264
2023-03-10T06:07:52.621508129Z,0.8236
2023-03-10T06:07:53.737805771Z,0.7851
2023-03-10T06:07:54.854564919Z,0.7826
2023-03-10T06:07:55.966110192Z,0.7882
2023-03-10T06:07:57.08074411Z,0.7812
2023-03-10T06:07:58.197182144Z,0.7846
2023-03-10T06:07:59.310928524Z,0.7764
2023-03-10T06:08:00.439426767Z,0.8056
2023-03-10T06:08:01.541447219Z,0.8323
2023-03-10T06:08:02.659542247Z,0.8263
2023-03-10T06:08:03.78622797Z,0.8503
2023-03-10T06:08:04.886713236Z,0.815
2023-03-10T06:08:06.001810322Z,0.8355
2023-03-10T06:08:07.116541823Z,0.8109
2023-03-10T06:08:08.246975925Z,0.8468
2023-03-10T06:08:09.347867948Z,0.7914
2023-03-10T06:08:10.461845939Z,0.7892
2023-03-10T06:08:11.577260449Z,0.784
2023-03-10T06:08:12.700761262Z,0.7978
2023-03-10T06:08:13.810544774Z,0.8306
2023-03-10T06:08:14.937695259Z,0.8224
2023-03-10T06:08:16.037372478Z,0.8648
2023-03-10T06:08:17.152281899Z,0.8289
2023-03-10T06:08:18.276543245Z,0.8303
2023-03-10T06:08:19.382048642Z,0.7925
2023-03-10T06:08:20.501170719Z,0.7884
2023-03-10T06:08:21.617069754Z,0.7848
2023-03-10T06:08:22.727428995Z,0.798
2023-03-10T06:08:23.841916055Z,0.8403
2023-03-10T06:08:24.958621247Z,0.8309
2023-03-10T06:08:26.074863333Z,0.8274
2023-03-10T06:08:27.190154305Z,0.8204
2023-03-10T06:08:28.302485233Z,0.8179
2023-03-10T06:08:29.417054794Z,0.8459
2023-03-10T06:08:30.538288566Z,0.8292
2023-03-10T06:08:31.647694292Z,0.8222
2023-03-10T06:08:32.762869495Z,0.7693
2023-03-10T06:08:33.892191391Z,0.7481
2023-03-10T06:08:34.9929873Z,0.7338
2023-03-10T06:08:36.128914484Z,0.8263
2023-03-10T06:08:37.239174721Z,0.8314
2023-03-10T06:08:38.339459019Z,0.8475
2023-03-10T06:08:39.452395555Z,0.8229
2023-03-10T06:08:40.567403919Z,0.8291
2023-03-10T06:08:41.686145533Z,0.8286
2023-03-10T06:08:42.798714764Z,0.8195
